TIMESTAMP,RECORD,sensorParms(1),sensorParms(2),sensorParms(3),sensorParms(4),sensorParms(5),sensorParms(6),sensorParms(7),sensorParms(8),sensorParms(9),sensorParms(10),sensorParms(11),Latitude,Longitude
2022-09-02T23:56:02,2933,15.065,37.22,45.94,0.02,6.6,103.62,0.97,0.97,3.007,7.56,20.1,62.474464,6.461324
2022-09-03T01:56:02,2934,15.115,37.27,45.95,0.02,6.58,103.54,0.95,0.95,2.928,7.49,19.91,62.474464,6.461324
2022-09-03T02:56:02,2935,15.115,37.27,45.95,0.02,6.61,103.56,0.96,0.96,2.927,7.5,19.94,62.474464,6.461324
2022-09-03T03:56:02,2936,15.106,37.27,45.95,0.02,6.62,103.5,0.97,0.97,2.926,7.5,19.95,62.474464,6.461324
2022-09-03T04:56:03,2937,15.047,37.21,45.94,0.02,6.62,103.36,0.97,0.97,2.926,7.5,19.93,62.474464,6.461324
2022-09-03T05:56:02,2938,14.975,37.16,45.96,0.02,6.61,103.3,0.92,0.92,2.926,7.56,20.11,62.474464,6.461324
2022-09-03T06:56:03,2939,14.841,37.02,45.93,0.02,6.59,102.92,0.94,0.94,2.88,7.69,20.47,62.474464,6.461324
2022-09-03T07:56:02,2940,14.865,37.04,45.93,0.02,6.6,102.92,0.97,0.97,2.88,7.64,20.33,62.474464,6.461324
2022-09-03T08:56:02,2941,14.853,37.04,45.94,0.02,6.6,102.93,0.96,0.96,2.882,7.63,20.31,62.474464,6.461324
2022-09-03T09:56:02,2942,14.824,37.0,45.93,0.02,6.59,102.84,0.97,0.97,3.068,7.74,20.58,62.474464,6.461324
2022-09-03T10:56:03,2943,14.826,37.02,45.94,0.02,6.59,102.83,1.0,1.0,3.067,7.7,20.48,62.474464,6.461324
2022-09-03T11:56:02,2944,14.848,37.03,45.94,0.02,6.6,102.96,0.96,0.96,3.066,7.63,20.3,62.474464,6.461324
2022-09-03T13:56:02,2945,14.943,37.12,45.94,0.02,6.54,103.38,0.95,0.95,3.1,7.54,20.04,62.474464,6.461324
2022-09-03T14:56:02,2946,14.93,37.09,45.93,0.02,6.6,103.45,0.96,0.96,3.043,7.65,20.36,62.474464,6.461324
2022-09-03T15:56:02,2947,15.028,37.17,45.92,0.02,6.62,103.73,0.92,0.92,3.041,7.58,20.15,62.474464,6.461324
2022-09-03T16:56:02,2948,15.025,37.17,45.92,0.02,6.62,103.79,0.95,0.95,3.039,7.6,20.21,62.474464,6.461324
2022-09-03T17:56:03,2949,15.041,37.19,45.92,0.02,6.63,103.89,0.91,0.91,2.981,7.61,20.26,62.474464,6.461324
2022-09-03T18:56:02,2950,15.427,37.56,45.96,0.02,6.64,104.38,0.92,0.92,2.982,7.32,19.45,62.474464,6.461324
2022-09-03T19:56:02,2951,15.398,37.53,45.96,0.02,6.64,104.39,0.9,0.9,2.981,7.34,19.5,62.474464,6.461324
2022-09-03T20:56:03,2952,15.021,37.15,45.9,0.02,6.63,103.81,0.91,0.91,2.984,7.65,20.36,62.474464,6.461324
2022-09-03T21:56:02,2953,14.828,36.99,45.91,0.02,6.61,103.59,0.96,0.96,2.987,7.79,20.73,62.474464,6.461324
2022-09-03T22:56:02,2954,14.847,37.01,45.91,0.02,6.61,103.58,0.94,0.94,2.88,7.75,20.61,62.474464,6.461324
2022-09-03T23:56:02,2955,14.839,36.99,45.9,0.02,6.62,103.56,0.93,0.93,3.064,7.76,20.66,62.474464,6.461324
2022-09-04T01:56:02,2956,15.477,37.61,45.97,0.02,6.59,103.98,0.92,0.92,2.93,7.21,19.16,62.474464,6.461324
2022-09-04T02:56:02,2957,15.458,37.6,45.98,0.02,6.62,103.96,0.93,0.93,2.931,7.19,19.11,62.474464,6.461324
2022-09-04T03:56:02,2958,15.312,37.44,45.95,0.02,6.64,104.04,0.94,0.94,2.933,7.4,19.68,62.474464,6.461324
2022-09-04T04:56:03,2959,15.367,37.51,45.97,0.02,6.63,103.83,0.92,0.92,2.885,7.28,19.36,62.474464,6.461324
2022-09-04T05:56:02,2960,15.323,37.47,45.96,0.02,6.63,103.94,0.97,0.97,2.887,7.35,19.54,62.474464,6.461324
2022-09-04T06:56:02,2961,15.259,37.42,45.97,0.02,6.62,103.67,0.93,0.93,2.892,7.36,19.56,62.474464,6.461324
2022-09-04T07:56:03,2962,15.115,37.27,45.94,0.02,6.61,103.75,0.95,0.95,3.084,7.65,20.34,62.474464,6.461324
2022-09-04T08:56:02,2963,14.978,37.14,45.93,0.02,6.61,103.63,0.95,0.95,3.032,7.71,20.53,62.474464,6.461324
2022-09-04T09:56:02,2964,15.111,37.28,45.96,0.02,6.63,103.94,0.93,0.93,3.036,7.56,20.11,62.474464,6.461324
2022-09-04T10:56:02,2965,14.947,37.1,45.92,0.02,6.6,103.68,0.94,0.94,2.977,7.71,20.5,62.474464,6.461324
2022-09-04T11:56:02,2966,15.048,37.19,45.92,0.02,6.62,103.95,0.94,0.94,2.979,7.63,20.3,62.474464,6.461324
2022-09-04T13:56:02,2967,15.053,37.21,45.94,0.02,6.6,104.0,0.91,0.91,2.892,7.6,20.21,62.474464,6.461324
2022-09-04T14:56:02,2968,15.057,37.21,45.93,0.02,6.64,104.03,0.96,0.96,3.106,7.62,20.26,62.474464,6.461324
2022-09-04T15:56:03,2969,15.021,37.17,45.93,0.02,6.63,104.04,0.93,0.93,3.107,7.66,20.37,62.474464,6.461324
2022-09-04T16:56:02,2970,15.051,37.2,45.93,0.02,6.65,104.2,0.95,0.95,2.981,7.62,20.27,62.474464,6.461324
2022-09-04T17:56:03,2971,15.051,37.2,45.93,0.02,6.64,104.22,0.94,0.94,3.089,7.65,20.34,62.474464,6.461324
2022-09-04T18:56:02,2972,15.086,37.25,45.96,0.02,6.66,104.2,0.93,0.93,2.965,7.57,20.13,62.474464,6.461324
2022-09-04T19:56:02,2973,15.229,37.36,45.93,0.02,6.65,104.52,0.9,0.9,2.969,7.58,20.17,62.474464,6.461324
2022-09-04T20:56:02,2974,15.745,37.85,45.98,0.02,6.65,105.02,0.91,0.91,2.974,7.18,19.09,62.474464,6.461324
2022-09-04T21:56:02,2975,15.541,37.69,46.0,0.02,6.65,104.54,0.89,0.89,2.924,7.28,19.34,62.474464,6.461324
2022-09-04T22:56:02,2976,15.075,37.22,45.92,0.02,6.64,104.09,0.97,0.97,2.928,7.64,20.33,62.474464,6.461324
2022-09-04T23:56:03,2977,15.219,37.36,45.95,0.02,6.65,104.5,0.91,0.91,2.88,7.56,20.11,62.474464,6.461324
2022-09-05T01:56:02,2978,15.087,37.21,45.9,0.02,6.6,104.19,0.94,0.94,2.936,7.72,20.53,62.474464,6.461324
2022-09-05T02:56:03,2979,15.603,37.75,46.01,0.02,6.64,104.45,0.91,0.91,2.937,7.15,18.99,62.474464,6.461324
2022-09-05T03:56:03,2980,15.581,37.71,45.98,0.02,6.65,104.3,0.92,0.92,2.939,7.2,19.13,62.474464,6.461324
2022-09-05T04:56:03,2981,15.546,37.7,46.0,0.02,6.65,104.08,0.94,0.94,2.938,7.11,18.88,62.474464,6.461324
2022-09-05T05:56:02,2982,15.489,37.64,45.99,0.02,6.65,104.08,0.87,0.87,2.889,7.15,19.01,62.474464,6.461324
2022-09-05T06:56:02,2983,15.386,37.56,46.01,0.02,6.65,104.08,0.91,0.91,2.89,7.24,19.23,62.474464,6.461324
2022-09-05T07:56:02,2984,15.392,37.54,45.97,0.02,6.64,103.87,0.9,0.9,2.892,7.2,19.12,62.474464,6.461324
2022-09-05T08:56:02,2985,15.355,37.5,45.97,0.02,6.64,103.86,0.93,0.93,2.892,7.23,19.22,62.474464,6.461324
2022-09-05T09:56:03,2986,15.35,37.5,45.97,0.02,6.64,103.99,0.89,0.89,2.89,7.26,19.3,62.474464,6.461324
2022-09-05T10:56:02,2987,15.357,37.51,45.98,0.02,6.64,104.21,0.91,0.91,2.892,7.26,19.3,62.474464,6.461324
2022-09-05T11:56:03,2988,15.139,37.28,45.93,0.02,6.64,104.34,0.95,0.95,3.099,7.62,20.27,62.474464,6.461324
2022-09-05T13:56:02,2989,15.395,37.55,45.99,0.02,6.61,104.42,0.92,0.92,2.926,7.23,19.21,62.474464,6.461324
2022-09-05T14:56:02,2990,15.436,37.58,45.98,0.02,6.66,104.57,0.9,0.9,2.865,7.19,19.1,62.474464,6.461324
2022-09-05T15:56:02,2991,15.444,37.59,45.98,0.02,6.68,104.63,0.9,0.9,2.861,7.21,19.15,62.474464,6.461324
2022-09-05T16:56:02,2992,15.446,37.59,45.98,0.02,6.68,104.66,0.91,0.91,2.859,7.21,19.15,62.474464,6.461324
2022-09-05T17:56:03,2993,15.47,37.61,45.98,0.02,6.68,104.53,0.9,0.9,2.856,7.19,19.09,62.474464,6.461324
2022-09-05T18:56:03,2994,15.56,37.69,45.98,0.02,6.67,104.55,0.87,0.87,2.855,7.11,18.9,62.474464,6.461324
2022-09-05T19:56:02,2995,15.808,37.91,45.99,0.02,6.66,104.9,0.9,0.9,2.854,7.0,18.6,62.474464,6.461324
2022-09-05T20:56:02,2996,15.822,37.93,45.99,0.02,6.66,104.93,0.88,0.88,3.076,7.0,18.59,62.474464,6.461324
2022-09-05T21:56:02,2997,15.644,37.77,45.99,0.02,6.66,104.6,0.91,0.91,3.027,7.14,18.97,62.474464,6.461324
2022-09-05T22:56:02,2998,15.586,37.7,45.96,0.02,6.66,104.6,0.91,0.91,3.056,7.18,19.06,62.474464,6.461324
2022-09-05T23:56:02,2999,15.505,37.59,45.92,0.02,6.67,104.79,0.9,0.9,3.004,7.27,19.32,62.474464,6.461324
2022-09-06T01:56:02,3000,15.652,37.78,45.99,0.02,6.63,104.86,0.91,0.91,2.907,7.19,19.1,62.474464,6.461324
2022-09-06T02:56:03,3001,15.668,37.85,46.06,0.02,6.66,104.93,0.91,0.91,2.903,7.2,19.12,62.474464,6.461324
2022-09-06T03:56:02,3002,15.721,37.86,46.01,0.02,6.67,104.87,0.91,0.91,2.903,7.13,18.94,62.474464,6.461324
2022-09-06T04:56:03,3003,15.622,37.75,45.99,0.02,6.65,104.21,0.9,0.9,2.899,7.14,18.98,62.474464,6.461324
2022-09-06T05:56:02,3004,15.545,37.7,46.01,0.02,6.64,103.9,0.91,0.91,3.008,7.16,19.02,62.474464,6.461324
2022-09-06T06:56:03,3005,15.529,37.66,45.98,0.02,6.65,104.11,0.93,0.93,3.004,7.19,19.1,62.474464,6.461324
2022-09-06T07:56:02,3006,15.545,37.69,45.99,0.02,6.64,103.98,0.89,0.89,3.004,7.17,19.04,62.474464,6.461324
2022-09-06T08:56:02,3007,15.518,37.67,46.0,0.02,6.64,104.08,0.9,0.9,3.002,7.21,19.17,62.474464,6.461324
2022-09-06T09:56:02,3008,15.511,37.67,46.0,0.02,6.63,103.98,0.92,0.92,2.945,7.15,19.0,62.474464,6.461324
2022-09-06T10:56:02,3009,15.502,37.68,46.03,0.02,6.61,103.5,0.89,0.89,2.942,7.18,19.08,62.474464,6.461324
2022-09-06T11:56:02,3010,15.46,37.64,46.02,0.02,6.61,103.45,0.9,0.9,2.94,7.21,19.16,62.474464,6.461324
2022-09-06T13:56:03,3011,15.545,37.69,45.99,0.02,6.61,104.4,0.92,0.92,2.916,7.24,19.23,62.474464,6.461324
2022-09-06T14:56:02,3012,15.567,37.69,45.98,0.02,6.64,104.59,0.91,0.91,2.912,7.16,19.02,62.474464,6.461324
2022-09-06T15:56:02,3013,15.665,37.79,45.99,0.02,6.66,104.77,0.91,0.91,2.845,7.18,19.08,62.474464,6.461324
2022-09-06T16:56:02,3014,15.489,37.61,45.96,0.02,6.64,104.28,0.91,0.91,3.141,7.31,19.42,62.474464,6.461324
2022-09-06T17:56:03,3015,15.375,37.49,45.93,0.02,6.67,104.93,0.91,0.91,3.135,7.6,20.22,62.474464,6.461324
2022-09-06T18:56:02,3016,15.37,37.49,45.94,0.02,6.67,104.99,0.89,0.89,2.977,7.6,20.23,62.474464,6.461324
2022-09-06T19:56:02,3017,15.339,37.47,45.94,0.02,6.68,104.92,0.93,0.93,2.976,7.6,20.21,62.474464,6.461324
2022-09-06T20:56:02,3018,15.85,37.94,45.98,0.02,6.67,105.11,0.86,0.86,2.977,7.0,18.6,62.474464,6.461324
2022-09-06T21:56:03,3019,15.927,38.02,45.99,0.02,6.67,105.04,0.88,0.88,2.974,6.97,18.52,62.474464,6.461324
2022-09-06T22:56:02,3020,15.658,37.72,45.91,0.02,6.68,104.74,0.94,0.94,2.97,7.27,19.32,62.474464,6.461324
2022-09-06T23:56:02,3021,15.492,37.62,45.97,0.02,6.68,104.88,0.97,0.97,2.968,7.34,19.51,62.474464,6.461324
2022-09-07T01:56:02,3022,15.629,37.75,45.98,0.02,6.63,104.68,0.93,0.93,2.894,7.18,19.09,62.474464,6.461324
2022-09-07T02:56:02,3023,15.556,37.7,45.99,0.02,6.67,104.75,0.9,0.9,2.889,7.2,19.13,62.474464,6.461324
2022-09-07T03:56:02,3024,15.378,37.52,45.97,0.02,6.68,105.14,0.97,0.97,3.005,7.5,19.96,62.474464,6.461324
2022-09-07T04:56:02,3025,15.456,37.62,46.01,0.02,6.68,104.62,0.91,0.91,3.001,7.29,19.38,62.474464,6.461324
2022-09-07T05:56:02,3026,15.553,37.7,46.0,0.02,6.67,104.24,0.88,0.88,2.997,7.15,19.01,62.474464,6.461324
2022-09-07T06:56:02,3027,15.467,37.61,45.99,0.02,6.66,104.64,0.92,0.92,2.993,7.28,19.35,62.474464,6.461324
2022-09-07T07:56:02,3028,15.486,37.64,46.0,0.02,6.66,104.07,0.9,0.9,2.936,7.07,18.79,62.474464,6.461324
2022-09-07T08:56:02,3029,15.417,37.59,46.02,0.02,6.65,104.25,0.89,0.89,2.934,7.16,19.03,62.474464,6.461324
2022-09-07T09:56:02,3030,15.271,37.41,45.94,0.02,6.65,104.31,0.94,0.94,2.933,7.49,19.91,62.474464,6.461324
2022-09-07T10:56:02,3031,15.257,37.41,45.96,0.02,6.65,104.29,0.91,0.91,2.931,7.46,19.84,62.474464,6.461324
2022-09-07T11:56:03,3032,15.329,37.46,45.94,0.02,6.66,104.58,0.91,0.91,2.927,7.48,19.88,62.474464,6.461324
2022-09-07T13:56:02,3033,15.316,37.46,45.95,0.02,6.62,104.58,0.94,0.94,2.948,7.38,19.61,62.474464,6.461324
2022-09-07T14:56:02,3034,15.428,37.58,45.98,0.02,6.67,104.48,0.92,0.92,2.946,7.21,19.16,62.474464,6.461324
2022-09-07T15:56:02,3035,15.421,37.56,45.97,0.02,6.69,104.48,0.86,0.86,2.945,7.2,19.12,62.474464,6.461324
2022-09-07T16:56:02,3036,15.496,37.63,45.97,0.02,6.69,104.74,0.9,0.9,2.944,7.2,19.13,62.474464,6.461324
2022-09-07T17:56:03,3037,15.518,37.65,45.97,0.02,6.68,104.85,0.89,0.89,2.943,7.16,19.03,62.474464,6.461324
2022-09-07T18:56:02,3038,15.45,37.59,45.98,0.02,6.68,104.75,0.93,0.93,2.944,7.2,19.12,62.474464,6.461324
2022-09-07T19:56:02,3039,15.402,37.55,45.98,0.02,6.69,104.65,0.89,0.89,2.946,7.27,19.31,62.474464,6.461324
2022-09-07T20:56:02,3040,15.773,37.9,46.0,0.02,6.69,105.23,0.88,0.88,2.898,7.16,19.02,62.474464,6.461324
2022-09-07T21:56:02,3041,15.896,38.02,46.02,0.02,6.67,105.11,0.89,0.89,2.902,7.09,18.84,62.474464,6.461324
2022-09-07T22:56:02,3042,16.052,38.14,46.0,0.02,6.68,105.19,0.87,0.87,2.903,6.95,18.45,62.474464,6.461324
2022-09-07T23:56:02,3043,15.444,37.61,46.0,0.02,6.69,104.75,0.92,0.92,3.071,7.26,19.28,62.474464,6.461324
2022-09-08T01:56:02,3044,15.315,37.47,45.97,0.02,6.65,104.75,0.93,0.93,2.944,7.52,20.0,62.474464,6.461324
2022-09-08T02:56:02,3045,15.386,37.54,45.98,0.02,6.69,104.85,0.87,0.87,2.945,7.5,19.95,62.474464,6.461324
2022-09-08T03:56:02,3046,15.469,37.57,45.94,0.02,6.69,104.56,1.04,1.04,2.944,7.28,19.35,62.474464,6.461324
2022-09-08T04:56:02,3047,15.558,37.68,45.98,0.02,6.68,104.76,0.87,0.87,2.945,7.32,19.47,62.474464,6.461324
2022-09-08T05:56:03,3048,15.639,37.77,46.0,0.02,6.7,104.97,0.91,0.91,2.894,7.24,19.24,62.474464,6.461324
2022-09-08T06:56:03,3049,15.635,37.73,45.95,0.02,6.68,104.84,0.89,0.89,3.062,7.22,19.17,62.474464,6.461324
2022-09-08T07:56:02,3050,15.651,37.78,45.99,0.02,6.68,104.87,0.88,0.88,3.009,7.24,19.23,62.474464,6.461324
2022-09-08T08:56:02,3051,15.743,37.89,46.03,0.02,6.66,104.36,0.89,0.89,3.01,7.01,18.62,62.474464,6.461324
2022-09-08T09:56:02,3052,15.494,37.61,45.96,0.02,6.69,104.61,0.88,0.88,2.956,7.27,19.31,62.474464,6.461324
2022-09-08T10:56:02,3053,15.574,37.72,46.0,0.02,6.68,104.87,0.89,0.89,2.901,7.19,19.11,62.474464,6.461324
2022-09-08T11:56:02,3054,15.52,37.64,45.96,0.02,6.69,104.89,0.91,0.91,2.899,7.32,19.45,62.474464,6.461324
2022-09-08T13:56:02,3055,15.478,37.62,45.98,0.02,6.66,105.22,0.92,0.92,2.915,7.41,19.69,62.474464,6.461324
2022-09-08T14:56:02,3056,15.579,37.66,45.92,0.02,6.71,105.61,0.9,0.9,2.915,7.5,19.95,62.474464,6.461324
2022-09-08T15:56:02,3057,15.68,37.81,46.0,0.02,6.7,105.6,0.88,0.88,3.098,7.32,19.46,62.474464,6.461324
2022-09-08T16:56:02,3058,15.62,37.78,46.03,0.02,6.7,105.38,0.85,0.85,3.095,7.22,19.18,62.474464,6.461324
2022-09-08T17:56:02,3059,15.556,37.68,45.97,0.02,6.72,105.2,0.87,0.87,3.095,7.27,19.31,62.474464,6.461324
2022-09-08T18:56:02,3060,15.414,37.53,45.94,0.02,6.72,105.22,0.9,0.9,3.096,7.55,20.08,62.474464,6.461324
2022-09-08T19:56:02,3061,15.431,37.58,45.98,0.02,6.72,105.36,0.86,0.86,3.097,7.44,19.79,62.474464,6.461324
2022-09-08T20:56:02,3062,15.311,37.46,45.96,0.02,6.7,105.14,0.94,0.94,3.097,7.64,20.31,62.474464,6.461324
2022-09-08T21:56:02,3063,15.326,37.45,45.93,0.02,6.72,105.68,0.87,0.87,3.095,7.73,20.57,62.474464,6.461324
2022-09-08T22:56:02,3064,15.654,37.76,45.97,0.02,6.69,105.35,0.9,0.9,3.095,7.24,19.25,62.474464,6.461324
2022-09-08T23:56:02,3065,15.416,37.53,45.94,0.02,6.71,105.36,0.9,0.9,3.096,7.59,20.2,62.474464,6.461324
2022-09-09T01:56:02,3066,15.439,37.58,45.98,0.02,6.67,105.21,0.88,0.88,2.932,7.51,19.96,62.474464,6.461324
2022-09-09T02:56:02,3067,15.511,37.63,45.96,0.02,6.71,105.23,0.89,0.89,2.934,7.45,19.81,62.474464,6.461324
2022-09-09T03:56:02,3068,15.479,37.62,45.98,0.02,6.7,105.07,0.9,0.9,2.93,7.36,19.56,62.474464,6.461324
2022-09-09T04:56:02,3069,15.375,37.49,45.93,0.02,6.71,105.24,0.93,0.93,2.93,7.62,20.26,62.474464,6.461324
2022-09-09T05:56:02,3070,15.355,37.49,45.95,0.02,6.7,105.17,0.9,0.9,2.928,7.62,20.28,62.474464,6.461324
2022-09-09T06:56:02,3071,15.49,37.59,45.94,0.02,6.71,105.48,0.91,0.91,2.928,7.57,20.12,62.474464,6.461324
2022-09-09T07:56:02,3072,15.472,37.56,45.91,0.02,6.71,105.82,0.89,0.89,2.927,7.71,20.51,62.474464,6.461324
2022-09-09T08:56:02,3073,15.512,37.56,45.87,0.02,6.71,105.68,0.9,0.9,2.926,7.7,20.5,62.474464,6.461324
2022-09-09T09:56:02,3074,15.471,37.53,45.88,0.02,6.7,105.84,0.9,0.9,2.927,7.75,20.62,62.474464,6.461324
2022-09-09T10:56:02,3075,15.475,37.54,45.89,0.02,6.7,105.86,0.92,0.92,2.925,7.69,20.47,62.474464,6.461324
2022-09-09T11:56:02,3076,15.479,37.56,45.91,0.02,6.71,106.02,0.9,0.9,2.925,7.69,20.47,62.474464,6.461324
2022-09-09T13:56:02,3077,15.491,37.64,46.0,0.02,6.66,104.76,0.88,0.88,2.93,7.31,19.42,62.474464,6.461324
2022-09-09T14:56:02,3078,15.501,37.66,46.0,0.02,6.71,104.69,0.87,0.87,2.927,7.27,19.31,62.474464,6.461324
2022-09-09T15:56:02,3079,15.524,37.65,45.97,0.02,6.71,105.28,0.89,0.89,2.924,7.39,19.64,62.474464,6.461324
2022-09-09T16:56:02,3080,15.57,37.69,45.97,0.02,6.71,105.63,0.89,0.89,2.922,7.43,19.75,62.474464,6.461324
2022-09-09T17:56:02,3081,15.668,37.79,45.99,0.02,6.69,104.79,0.87,0.87,2.924,7.06,18.75,62.474464,6.461324
2022-09-09T18:56:02,3082,15.61,37.76,46.01,0.02,6.71,105.18,0.89,0.89,2.925,7.23,19.22,62.474464,6.461324
2022-09-09T19:56:02,3083,15.776,37.9,46.0,0.02,6.69,104.82,0.88,0.88,2.929,7.03,18.67,62.474464,6.461324
2022-09-09T20:56:02,3084,15.83,37.97,46.03,0.02,6.7,105.0,0.84,0.84,2.931,6.99,18.56,62.474464,6.461324
2022-09-09T21:56:02,3085,16.192,38.28,46.02,0.02,6.69,105.08,0.84,0.84,2.881,6.73,17.85,62.474464,6.461324
2022-09-09T22:56:02,3086,16.072,38.27,46.14,0.02,6.69,105.35,0.88,0.88,2.884,6.75,17.92,62.474464,6.461324
2022-09-09T23:56:02,3087,15.702,37.87,46.05,0.02,6.69,104.95,0.88,0.88,2.883,7.17,19.06,62.474464,6.461324
2022-09-10T01:56:02,3088,15.769,37.9,46.01,0.02,6.66,105.1,0.86,0.86,2.919,7.14,18.97,62.474464,6.461324
2022-09-10T02:56:02,3089,15.798,37.93,46.01,0.02,6.69,104.94,0.87,0.87,2.917,7.05,18.71,62.474464,6.461324
2022-09-10T03:56:02,3090,15.644,37.77,45.99,0.02,6.71,104.8,0.95,0.95,2.917,7.15,19.01,62.474464,6.461324
2022-09-10T04:56:02,3091,15.621,37.78,46.02,0.02,6.71,104.81,0.87,0.87,2.917,7.14,18.98,62.474464,6.461324
2022-09-10T05:56:02,3092,15.922,38.06,46.04,0.02,6.67,104.11,0.84,0.84,2.919,6.77,17.97,62.474464,6.461324
2022-09-10T06:56:02,3093,15.877,38.05,46.08,0.02,6.67,104.2,0.86,0.86,2.919,6.76,17.94,62.474464,6.461324
2022-09-10T07:56:02,3094,15.822,38.0,46.07,0.02,6.67,104.17,0.85,0.85,2.919,6.77,17.98,62.474464,6.461324
2022-09-10T08:56:02,3095,15.793,37.97,46.07,0.02,6.67,104.16,0.86,0.86,2.921,6.83,18.14,62.474464,6.461324
2022-09-10T09:56:02,3096,15.808,37.99,46.08,0.02,6.67,104.1,0.85,0.85,2.921,6.75,17.92,62.474464,6.461324
2022-09-10T10:56:02,3097,15.799,37.97,46.07,0.02,6.66,104.06,0.91,0.91,2.922,6.77,17.97,62.474464,6.461324
2022-09-10T11:56:02,3098,15.678,37.84,46.03,0.02,6.68,104.56,0.9,0.9,2.921,7.29,19.37,62.474464,6.461324
2022-09-10T13:56:02,3099,15.608,37.76,46.01,0.02,6.67,104.98,0.86,0.86,2.885,7.26,19.3,62.474464,6.461324
2022-09-10T14:56:02,3100,15.719,37.86,46.02,0.02,6.69,105.09,0.85,0.85,2.886,7.18,19.08,62.474464,6.461324
2022-09-10T15:56:02,3101,15.726,37.83,45.97,0.02,6.71,105.33,0.87,0.87,2.884,7.25,19.27,62.474464,6.461324
2022-09-10T16:56:02,3102,15.866,38.03,46.07,0.02,6.69,104.6,0.86,0.86,2.885,6.81,18.07,62.474464,6.461324
2022-09-10T17:56:02,3103,16.028,38.18,46.08,0.02,6.7,105.08,0.87,0.87,2.886,6.75,17.92,62.474464,6.461324
2022-09-10T18:56:02,3104,15.899,38.04,46.04,0.02,6.7,105.08,0.85,0.85,2.887,6.92,18.38,62.474464,6.461324
2022-09-10T19:56:02,3105,15.952,38.09,46.05,0.02,6.72,104.99,0.87,0.87,2.889,6.81,18.08,62.474464,6.461324
2022-09-10T20:56:02,3106,15.964,38.11,46.06,0.02,6.71,104.87,0.9,0.9,2.892,6.83,18.13,62.474464,6.461324
2022-09-10T21:56:02,3107,15.845,37.98,46.03,0.02,6.71,105.0,0.87,0.87,2.892,6.98,18.54,62.474464,6.461324
2022-09-10T22:56:02,3108,15.889,38.04,46.05,0.02,6.69,104.87,0.88,0.88,2.894,6.89,18.29,62.474464,6.461324
2022-09-10T23:56:02,3109,15.849,38.01,46.06,0.02,6.68,104.89,0.86,0.86,2.893,6.95,18.44,62.474464,6.461324
2022-09-11T01:56:02,3110,15.857,38.03,46.08,0.02,6.66,104.5,0.91,0.91,2.935,6.81,18.09,62.474464,6.461324
2022-09-11T02:56:02,3111,15.813,37.98,46.07,0.02,6.7,104.36,0.88,0.88,2.934,6.81,18.08,62.474464,6.461324
2022-09-11T03:56:02,3112,15.768,37.94,46.07,0.02,6.7,104.28,1.07,1.07,2.934,6.85,18.19,62.474464,6.461324
2022-09-11T04:56:02,3113,15.74,37.91,46.05,0.02,6.7,104.27,0.86,0.86,2.935,6.88,18.27,62.474464,6.461324
2022-09-11T05:56:02,3114,15.704,37.88,46.06,0.02,6.69,104.14,0.87,0.87,2.932,6.89,18.29,62.474464,6.461324
2022-09-11T06:56:02,3115,15.692,37.87,46.06,0.02,6.75,104.1,0.88,0.88,2.931,6.9,18.32,62.474464,6.461324
2022-09-11T07:56:02,3116,15.676,37.86,46.06,0.02,6.7,104.26,0.84,0.84,2.934,6.94,18.42,62.474464,6.461324
2022-09-11T08:56:02,3117,15.668,37.84,46.05,0.02,6.68,104.11,0.89,0.89,2.935,6.89,18.3,62.474464,6.461324
2022-09-11T09:56:02,3118,15.665,37.85,46.06,0.02,6.68,104.11,0.89,0.89,2.933,6.87,18.24,62.474464,6.461324
2022-09-11T10:56:02,3119,15.65,37.82,46.04,0.02,6.68,104.25,0.9,0.9,2.931,6.9,18.32,62.474464,6.461324
2022-09-11T11:56:02,3120,15.628,37.8,46.05,0.02,6.7,104.36,0.89,0.89,2.925,6.94,18.43,62.474464,6.461324
2022-09-11T13:56:02,3121,15.619,37.79,46.04,0.02,6.67,104.49,0.89,0.89,2.857,6.97,18.52,62.474464,6.461324
2022-09-11T14:56:02,3122,15.685,37.85,46.04,0.02,6.7,104.58,0.86,0.86,2.857,6.93,18.39,62.474464,6.461324
2022-09-11T15:56:02,3123,15.827,38.0,46.07,0.02,6.7,104.65,0.87,0.87,2.857,6.79,18.02,62.474464,6.461324
2022-09-11T16:56:02,3124,15.799,37.96,46.05,0.02,6.71,104.63,0.9,0.9,2.853,6.84,18.14,62.474464,6.461324
2022-09-11T17:56:02,3125,15.792,37.95,46.05,0.02,6.71,104.7,0.88,0.88,2.85,6.84,18.16,62.474464,6.461324
2022-09-11T18:56:02,3126,15.781,37.94,46.05,0.02,6.71,104.74,0.87,0.87,2.846,6.83,18.12,62.474464,6.461324
2022-09-11T19:56:02,3127,15.768,37.93,46.05,0.02,6.72,104.72,0.9,0.9,2.842,6.84,18.17,62.474464,6.461324
2022-09-11T20:56:02,3128,15.749,37.93,46.07,0.02,6.72,104.62,0.88,0.88,2.838,6.79,18.02,62.474464,6.461324
2022-09-11T21:56:02,3129,15.732,37.9,46.06,0.02,6.72,104.59,0.86,0.86,2.836,6.87,18.25,62.474464,6.461324
2022-09-11T22:56:02,3130,15.686,37.85,46.04,0.02,6.71,104.5,0.82,0.82,2.834,6.87,18.24,62.474464,6.461324
