TIMESTAMP,Segment,Interpolated,Pfl - Temp (C),Pfl - Sp Cond (microS_cm),Pfl - pH,Pfl - DO (% Sat),Pfl - Turbidity (FNU),Pfl - fDOM (RFU),Pfl - fDOM (QSU),1818_time: AA[mBar],1818_time: DD Retning[°],1818_time: DX_l[°],1818_time: FF Hastighet[m/s],1818_time: FG_l[m/s],1818_time: FG_tid_l[N/A],1818_time: FX Kast[m/s],1818_time: FX_tid_l[N/A],1818_time: PO Trykk stasjonshøyde[mBar],1818_time: PP[mBar],1818_time: PR Trykk redusert til havnivå[mBar],1818_time: QLI Langbølget[W/m2],1818_time: QNH[mBar],1818_time: QSI Kortbølget[W/m2],1818_time: RR_1[mm],1818_time: TA Middel[°C],1818_time: TA_a_Max[°C],1818_time: TA_a_Min[°C],1818_time: UU Luftfuktighet[%RH],pH (SCADA),"Temperature, C (SCADA)",06-E.coli,08-Kimtall 22°C,21-Arsen,24-Bly,32-Kadmium,36-Kopper filtrert,37-Krom,41-Nikkel,Sink (Zn)
2022-05-21 07:00:00,5,0,7.24,47.14,6.5,108.49,0.12,7.04,19.98,2.0,83.0,82.0,1.1,2.5,647.0,1.2,659.0,1001.0,0.2,1009.3,371.9946,1009.2,114.6747,0.0,11.1,11.1,9.8,83.0,6.369166667,4.887222222,,,,,,,,,
2022-05-21 08:00:00,5,0,7.06,47.14,6.49,108.15,0.13,7.1,20.15,2.0,187.0,68.0,0.3,2.5,727.0,1.2,732.0,1001.3,0.4,1009.6,377.917,1009.5,136.1968,0.0,11.0,11.3,10.5,82.0,6.4,4.890555556,,,,,,,,,
2022-05-21 09:00:00,5,0,7.14,47.18,6.51,108.34,0.12,7.0,19.89,3.0,148.0,148.0,0.8,1.9,851.0,0.8,900.0,1001.7,0.8,1010.0,380.1307,1009.9,181.46,0.0,11.8,11.8,11.0,80.0,6.379722222,4.891111111,,,,,,,,,
2022-05-21 10:00:00,5,0,7.06,47.14,6.5,108.21,0.12,7.09,20.13,2.0,104.0,104.0,1.9,3.1,952.0,1.9,1000.0,1001.9,0.9,1010.2,386.7079,1010.1,241.1056,0.0,11.9,12.2,11.7,80.0,6.378333333,4.896388889,,,,,,,,,
2022-05-21 11:00:00,5,0,7.07,47.16,6.5,108.21,0.11,7.0,19.88,2.0,101.0,102.0,0.9,2.8,1005.0,1.8,1002.0,1002.3,1.0,1010.6,389.7727,1010.5,163.691,0.0,11.6,12.3,11.6,84.0,6.398333333,4.901666667,,,,,,,,,
2022-05-21 12:00:00,5,0,7.22,47.14,6.5,108.59,0.12,6.99,19.86,2.0,43.0,93.0,0.6,2.0,1102.0,1.1,1107.0,1002.6,0.9,1010.9,393.2421,1010.8,110.6195,0.7,11.6,11.6,11.2,86.0,6.399722222,4.902777778,,,,,,,,,
2022-05-21 13:00:00,5,1,7.14,47.14,6.49,108.46,0.12,7.03,19.98,2.0,330.0,330.0,1.1,2.8,1252.0,1.1,1300.0,1003.1,1.2,1011.4,412.6893,1011.3,160.6664,0.2,10.7,11.7,10.7,80.0,6.374722222,4.905277778,,,,,,,,,
2022-05-21 14:00:00,5,0,7.06,47.14,6.48,108.33,0.12,7.07,20.09,2.0,155.0,318.0,0.4,1.8,1331.0,1.0,1301.0,1003.5,1.3,1011.8,395.9438,1011.8,94.64375,1.1,10.2,10.7,10.2,88.0,6.366944444,4.908055556,,,,,,,,,
2022-05-21 15:00:00,5,0,7.01,47.15,6.49,108.17,0.12,7.11,20.18,1.0,154.0,201.0,0.4,1.1,1424.0,0.6,1434.0,1003.7,1.1,1012.0,401.5482,1012.0,112.8236,0.3,10.2,10.3,10.2,89.0,6.3975,4.938055556,,,,,,,,,
2022-05-21 16:00:00,5,0,7.38,47.11,6.51,108.91,0.12,6.95,19.74,1.0,84.0,84.0,0.8,1.7,1554.0,0.8,1600.0,1003.7,0.6,1012.0,400.4215,1011.9,87.46162,0.3,10.1,10.4,10.0,92.0,6.38,4.948055556,,,,,,,,,
2022-05-21 17:00:00,5,0,7.68,47.12,6.52,109.51,0.12,6.88,19.54,0.0,83.0,86.0,0.8,2.0,1640.0,1.2,1650.0,1003.6,0.0,1011.9,403.9984,1011.8,132.2492,0.3,10.4,10.6,10.1,92.0,6.4,4.948888889,,,,,,,,,
2022-05-21 18:00:00,5,0,7.4,47.12,6.51,109.17,0.12,6.97,19.8,7.0,18.0,18.0,2.0,3.8,1749.0,2.0,1800.0,1003.6,0.1,1012.0,396.2871,1011.8,48.13266,0.1,9.8,10.4,9.8,86.0,6.3875,4.940277778,,,,,,,,,
2022-05-21 19:00:00,5,0,7.64,47.11,6.52,109.31,0.12,6.89,19.57,4.0,40.0,36.0,2.1,4.5,1825.0,2.7,1830.0,1003.6,0.1,1012.0,378.1115,1011.9,28.59808,0.0,9.6,9.9,9.6,87.0,6.396111111,4.950833333,,,,,,,,,
2022-05-21 20:00:00,5,0,7.66,47.1,6.52,109.36,0.12,6.93,19.66,2.0,12.0,44.0,1.4,4.9,1909.0,2.3,1905.0,1003.7,0.2,1012.1,367.9558,1012.0,6.185337,0.0,9.4,9.7,9.4,89.0,6.347777778,4.955277778,,,,,,,,,
2022-05-21 21:00:00,5,0,7.74,47.05,6.51,109.26,0.12,6.92,19.64,2.0,355.0,19.0,1.0,2.9,2046.0,1.6,2028.0,1003.8,0.2,1012.2,361.4401,1012.0,-7.701505,0.0,9.1,9.4,9.1,90.0,6.350555556,4.943888889,,,,,,,,,
2022-05-21 22:00:00,5,0,7.91,47.06,6.51,109.61,0.11,6.86,19.47,2.0,352.0,9.0,0.9,2.3,2148.0,1.1,2153.0,1003.8,0.2,1012.2,352.988,1012.0,-9.202409,0.0,8.9,9.1,8.8,91.0,6.338055556,4.948611111,,,,,,,,,
2022-05-21 23:00:00,5,0,7.73,47.1,6.51,109.33,0.12,6.91,19.63,4.0,5.0,9.0,0.8,2.1,2226.0,1.1,2246.0,1003.8,0.1,1012.2,368.5174,1012.0,-9.614879,0.0,8.8,8.9,8.8,92.0,6.341666667,4.971944444,,,,,,,,,
2022-05-22 00:00:00,5,0,7.87,47.07,6.51,109.56,0.12,6.86,19.47,2.0,285.0,11.0,0.3,2.3,2303.0,1.1,2310.0,1004.0,0.2,1012.4,368.2819,1012.2,-8.963498,0.0,8.7,8.9,8.7,93.0,6.357222222,4.998888889,,,,,,,,,
2022-05-22 01:00:00,5,1,7.81,47.08,6.5,109.46,0.12,6.88,19.55,4.0,314.0,16.0,0.8,2.1,36.0,1.0,37.0,1003.9,0.1,1012.3,380.9611,1012.1,-10.41932,0.2,8.6,8.7,8.4,95.0,6.394444444,4.998611111,,,,,,,,,
2022-05-22 02:00:00,5,0,7.75,47.09,6.49,109.36,0.12,6.91,19.62,4.0,315.0,299.0,0.5,1.6,133.0,0.9,138.0,1003.8,0.0,1012.2,381.1238,1012.1,-11.01266,0.0,8.2,8.6,8.2,95.0,6.348055556,5.012777778,,,,,,,,,
2022-05-22 03:00:00,5,0,7.89,47.06,6.51,109.42,0.12,6.86,19.48,7.0,343.0,339.0,0.5,1.4,248.0,0.8,224.0,1003.8,0.2,1012.2,382.4963,1012.0,-6.961484,0.2,8.3,8.3,8.2,95.0,6.379444444,5.037222222,,,,,,,,,
2022-05-22 04:00:00,5,0,7.91,47.06,6.51,109.56,0.12,6.85,19.44,7.0,328.0,325.0,0.6,2.0,335.0,1.0,342.0,1003.7,0.2,1012.1,369.3165,1012.0,8.87215,0.0,8.5,8.6,8.3,93.0,6.372777778,5.048888889,,,,,,,,,
2022-05-22 05:00:00,5,0,7.91,47.05,6.5,109.57,0.12,6.86,19.48,4.0,29.0,31.0,0.6,1.7,440.0,0.9,443.0,1003.8,0.0,1012.2,355.1576,1012.0,35.34227,0.0,9.1,9.1,8.5,92.0,6.397222222,5.053888889,,,,,,,,,
2022-05-22 06:00:00,5,0,7.81,47.07,6.5,109.33,0.12,6.89,19.57,4.0,203.0,205.0,1.0,2.5,508.0,1.1,552.0,1003.9,0.1,1012.3,364.8802,1012.1,63.47873,0.0,9.4,9.6,9.1,91.0,6.4,5.071388889,,,,,,,,,
2022-05-22 07:00:00,5,0,7.86,47.03,6.5,109.36,0.12,6.86,19.47,0.0,80.0,80.0,1.3,2.8,700.0,1.3,700.0,1003.6,0.1,1011.9,349.8116,1011.9,151.0653,0.0,10.5,10.5,9.4,89.0,6.4,5.0825,,,,,,,,,
2022-05-22 08:00:00,5,0,7.99,47.03,6.5,109.44,0.12,6.83,19.4,8.0,97.0,134.0,1.5,3.0,715.0,1.6,725.0,1003.4,0.4,1011.7,339.4464,1011.6,456.8114,0.0,12.5,13.0,10.5,74.0,6.399722222,5.110555556,,,,,,,,,
2022-05-22 09:00:00,5,0,7.81,47.05,6.5,109.49,0.11,6.9,19.59,7.0,158.0,106.0,0.6,3.6,815.0,2.1,819.0,1003.2,0.7,1011.5,348.8733,1011.4,394.6994,0.1,12.7,14.0,12.5,70.0,6.4,5.130833333,,,,,,,,,
2022-05-22 10:00:00,5,0,7.27,47.06,6.5,108.89,0.12,7.05,20.03,7.0,24.0,142.0,0.4,2.1,1000.0,0.9,952.0,1002.8,0.8,1011.0,343.2094,1011.0,281.7922,0.0,13.4,14.2,12.4,62.0,6.3825,5.148888889,,,,,,,,,
2022-05-22 11:00:00,5,0,7.2,47.06,6.5,108.67,0.12,7.08,20.1,7.0,220.0,38.0,1.0,3.3,1015.0,1.7,1025.0,1002.3,1.1,1010.5,346.8357,1010.5,413.0216,0.0,15.9,15.9,13.4,49.0,6.393611111,5.149166667,,,,,,,,,
2022-05-22 12:00:00,5,0,7.24,47.07,6.5,108.73,0.12,7.05,20.03,7.0,167.0,206.0,1.9,4.0,1151.0,2.0,1154.0,1002.0,1.2,1010.1,370.5026,1010.2,736.3273,0.0,17.0,17.0,15.6,49.0,6.360833333,5.15,,,,,,,,,
2022-05-22 13:00:00,5,1,7.44,47.06,6.5,109.06,0.12,6.98,19.82,7.0,152.0,133.0,1.6,4.5,1223.0,2.0,1213.0,1001.6,1.1,1009.7,388.2022,1009.9,594.4985,0.0,16.9,17.2,15.9,44.0,6.357222222,5.159444444,,,,,,,,,
2022-05-22 14:00:00,5,0,7.63,47.05,6.49,109.4,0.12,6.9,19.6,7.0,199.0,199.0,2.3,4.9,1332.0,3.0,1339.0,1001.4,0.9,1009.5,382.4756,1009.6,662.9926,0.0,16.4,17.5,16.4,43.0,6.347222222,5.164722222,,,,,,,,,
2022-05-22 15:00:00,5,0,7.77,47.04,6.5,109.41,0.12,6.91,19.63,7.0,209.0,211.0,2.1,4.5,1451.0,2.5,1452.0,1001.0,1.0,1009.2,377.548,1009.2,407.1164,0.0,15.6,17.2,15.6,50.0,6.391111111,5.176666667,,,,,,,,,
2022-05-22 16:00:00,5,0,7.82,47.04,6.5,109.8,0.11,6.9,19.6,7.0,223.0,222.0,1.4,4.1,1543.0,2.0,1551.0,1000.5,1.1,1008.7,387.0282,1008.7,225.4942,0.0,13.6,15.8,13.6,70.0,6.359722222,5.183611111,,,,,,,,,
2022-05-22 17:00:00,5,0,7.87,47.02,6.5,109.89,0.12,6.89,19.56,7.0,203.0,231.0,1.0,4.4,1618.0,1.6,1627.0,1000.3,1.1,1008.6,384.7547,1008.5,71.27287,0.0,11.7,13.6,11.7,82.0,6.399444444,5.185833333,,,,,,,,,
2022-05-22 18:00:00,5,0,7.65,47.04,6.5,109.48,0.12,6.95,19.73,7.0,63.0,230.0,0.6,3.6,1706.0,1.7,1713.0,1000.1,0.8,1008.4,367.544,1008.3,85.16165,0.1,11.4,11.8,11.4,82.0,6.371944444,5.184166667,,,,,,,,,
2022-05-22 19:00:00,5,0,8.79,47.09,6.49,111.3,0.11,6.61,18.77,7.0,294.0,69.0,0.4,2.1,1824.0,1.1,1833.0,999.8,0.7,1008.1,368.3841,1008.0,38.60843,0.0,11.1,11.5,11.1,82.0,6.384166667,5.182222222,,,,,,,,,
2022-05-22 20:00:00,5,0,9.02,46.99,6.52,111.29,0.11,6.57,18.64,7.0,320.0,246.0,0.4,2.0,1923.0,0.8,1940.0,999.6,0.6,1007.9,374.5446,1007.8,10.34571,0.1,10.5,11.1,10.5,89.0,6.398888889,5.178055556,,,,,,,,,
2022-05-22 21:00:00,5,0,9.17,46.97,6.52,111.47,0.11,6.51,18.48,7.0,353.0,353.0,0.8,1.3,2051.0,0.8,2100.0,999.2,0.9,1007.5,377.4914,1007.4,-5.88343,0.1,9.7,10.5,9.7,91.0,6.364166667,5.161388889,,,,,,,,,
2022-05-22 22:00:00,5,0,9.29,46.98,6.52,111.64,0.11,6.46,18.34,8.0,306.0,328.0,0.5,1.6,2117.0,1.0,2115.0,998.8,1.0,1007.1,373.7778,1007.0,-10.52075,0.1,9.5,9.7,9.5,88.0,6.383055556,5.149166667,,,,,,,,,
2022-05-22 23:00:00,5,0,8.8,47.01,6.51,110.94,0.11,6.61,18.75,8.0,25.0,25.0,2.0,4.0,2257.0,2.0,2300.0,998.1,1.5,1006.4,358.8866,1006.3,-9.971503,0.0,10.8,10.8,9.5,73.0,6.352222222,5.149166667,,,,,,,,,
2022-05-23 00:00:00,5,0,8.1,47.04,6.51,110.17,0.12,6.82,19.37,7.0,28.0,22.0,2.4,5.4,0.0,2.6,2339.0,997.5,1.7,1005.7,359.0894,1005.7,-9.424623,0.0,11.9,11.9,10.8,62.0,6.350833333,5.146666667,,,,,,,,,
2022-05-23 01:00:00,5,1,7.8,47.04,6.5,109.66,0.12,6.92,19.65,7.0,352.0,22.0,2.0,5.4,27.0,2.6,31.0,997.1,1.7,1005.3,371.2679,1005.3,-10.14364,0.0,11.8,12.1,11.8,64.0,6.376388889,5.145,,,,,,,,,
2022-05-23 02:00:00,5,0,7.49,47.05,6.48,109.16,0.12,7.02,19.92,7.0,20.0,14.0,1.5,4.5,105.0,2.4,110.0,996.5,1.5,1004.7,376.6455,1004.7,-14.50468,0.0,11.6,11.8,11.5,67.0,6.358888889,5.143888889,,,,,,,,,
2022-05-23 03:00:00,5,0,7.37,47.07,6.5,109.03,0.12,7.06,20.05,7.0,7.0,23.0,0.8,4.5,205.0,2.1,243.0,996.0,1.5,1004.2,377.828,1004.2,-10.54807,0.0,11.7,11.9,11.3,66.0,6.347777778,5.136388889,,,,,,,,,
2022-05-23 04:00:00,5,0,7.36,47.07,6.51,109.12,0.13,7.04,19.98,8.0,26.0,27.0,2.2,5.6,351.0,2.5,337.0,995.1,2.0,1003.3,370.2019,1003.3,9.318316,0.0,12.6,12.6,11.5,60.0,6.358333333,5.116388889,,,,,,,,,
2022-05-23 05:00:00,5,0,8.04,47.42,6.51,110.65,0.11,6.77,19.22,7.0,30.0,32.0,2.6,5.9,422.0,3.2,426.0,994.4,2.1,1002.6,362.9546,1002.6,56.8004,0.0,13.1,13.1,12.6,57.0,6.4,5.146111111,,,,,,,,,
2022-05-23 06:00:00,5,0,7.63,46.98,6.52,109.34,0.12,6.98,19.81,7.0,35.0,42.0,3.1,5.7,537.0,3.4,543.0,993.7,2.3,1001.9,349.7511,1001.8,86.17485,0.0,13.7,13.7,13.1,54.0,6.4,5.149444444,,,,,,,,,
2022-05-23 07:00:00,5,0,7.38,47.04,6.51,109.08,0.13,7.05,20.03,6.0,20.0,41.0,1.4,5.1,625.0,3.0,627.0,993.2,1.8,1001.3,356.7196,1001.4,125.3939,0.0,14.0,14.2,13.6,57.0,6.4,5.148055556,,,,,,,,,
2022-05-23 08:00:00,5,0,8.1,46.69,6.5,109.08,0.12,6.95,19.72,6.0,29.0,27.0,1.6,4.2,715.0,2.2,720.0,993.1,1.4,1001.2,375.712,1001.3,115.682,0.0,14.5,14.6,14.0,53.0,6.383333333,5.149444444,,,,,,,,,
2022-05-23 09:00:00,5,0,7.6,47.05,6.5,109.41,0.12,7.0,19.87,7.0,48.0,183.0,1.4,6.1,825.0,2.0,829.0,992.8,0.9,1000.9,387.2179,1000.9,74.00184,0.1,14.9,14.9,14.2,53.0,6.4,5.149722222,,,,,,,,,
2022-05-23 10:00:00,5,0,7.34,47.09,6.51,109.05,0.12,7.06,20.05,8.0,245.0,151.0,1.5,5.5,917.0,2.5,923.0,992.5,0.8,1000.6,382.3187,1000.6,201.6439,0.0,16.4,16.4,14.9,46.0,6.4,5.160277778,,,,,,,,,
2022-05-23 11:00:00,5,0,7.16,47.1,6.51,108.76,0.13,7.11,20.18,7.0,211.0,210.0,2.8,6.1,1055.0,3.0,1057.0,992.0,0.9,1000.1,390.5953,1000.2,271.5511,0.0,16.4,16.9,16.4,47.0,6.399722222,5.156388889,,,,,,,,,
2022-05-23 12:00:00,5,0,7.45,47.05,6.51,109.18,0.12,7.06,20.04,5.0,180.0,208.0,2.8,9.6,1123.0,4.7,1143.0,992.3,0.4,1000.4,394.2292,1000.5,166.0529,0.0,16.3,16.5,16.1,45.0,6.4,5.154166667,0.0,29.0,,,,,,,
2022-05-23 13:00:00,5,1,7.37,47.08,6.5,109.14,0.12,7.08,20.1,5.0,179.0,193.0,3.5,8.9,1210.0,4.6,1228.0,992.8,0.1,1000.9,393.1285,1000.9,197.7612,0.0,15.6,16.3,15.5,48.0,6.396111111,5.150277778,,,,,,,,,
2022-05-23 14:00:00,5,0,7.28,47.1,6.49,109.09,0.12,7.1,20.16,0.0,246.0,173.0,1.7,6.0,1308.0,3.7,1301.0,992.4,0.3,1000.5,398.6629,1000.6,267.7386,0.0,16.0,16.7,15.5,47.0,6.397222222,5.160277778,,,,,,,,,
2022-05-23 15:00:00,5,0,7.24,47.1,6.5,108.93,0.12,7.09,20.14,0.0,217.0,217.0,2.6,5.8,1457.0,2.6,1500.0,992.3,0.1,1000.4,398.2062,1000.5,125.7371,0.0,16.1,16.1,15.6,48.0,6.4,5.1525,,,,,,,,,
2022-05-23 16:00:00,5,0,7.21,47.1,6.51,108.98,0.12,7.09,20.12,5.0,279.0,222.0,2.3,6.9,1519.0,2.9,1506.0,992.4,0.0,1000.5,396.4547,1000.6,88.25465,0.0,15.6,16.1,15.4,50.0,6.4,5.151666667,,,,,,,,,
2022-05-23 17:00:00,5,0,7.23,47.11,6.51,109.09,0.12,7.08,20.11,2.0,257.0,227.0,1.5,8.3,1607.0,2.8,1616.0,992.7,0.3,1000.8,393.7961,1000.8,42.04688,0.0,15.3,15.6,15.1,49.0,6.381666667,5.133333333,,,,,,,,,
2022-05-23 18:00:00,5,0,7.18,47.09,6.52,109.06,0.13,7.1,20.15,3.0,206.0,200.0,3.3,11.2,1732.0,5.0,1737.0,993.2,0.8,1001.3,390.6335,1001.4,27.25486,0.0,14.6,15.5,14.6,51.0,6.398888889,5.076666667,,,,,,,,,
2022-05-23 19:00:00,5,0,7.54,47.06,6.53,109.82,0.12,7.03,19.95,0.0,294.0,208.0,1.0,6.1,1804.0,3.2,1801.0,993.3,0.8,1001.5,387.5056,1001.4,5.978029,0.0,13.0,14.6,13.0,67.0,6.4,5.0525,,,,,,,,,
2022-05-23 20:00:00,5,0,8.98,46.98,6.52,110.84,0.11,6.6,18.74,1.0,303.0,252.0,1.0,3.9,1929.0,1.6,1930.0,993.4,0.8,1001.6,390.8555,1001.5,-7.387152,0.3,11.5,13.3,11.5,79.0,6.399444444,5.053611111,,,,,,,,,
2022-05-23 21:00:00,5,0,9.16,46.98,6.53,110.61,0.12,6.56,18.61,0.0,321.0,312.0,0.5,1.9,2038.0,1.1,2003.0,993.2,0.0,1001.4,377.0652,1001.4,-12.28157,0.1,10.9,11.5,10.8,81.0,6.4,5.044444444,,,,,,,,,
2022-05-23 22:00:00,5,0,9.03,47.01,6.52,110.5,0.12,6.6,18.75,8.0,21.0,21.0,1.6,3.1,2153.0,1.6,2200.0,993.0,0.1,1001.2,379.0673,1001.2,-9.748093,0.1,10.8,10.9,10.6,83.0,6.367222222,5.0425,,,,,,,,,
2022-05-23 23:00:00,5,0,9.2,46.99,6.53,110.36,0.12,6.57,18.64,7.0,5.0,15.0,1.5,3.5,2211.0,1.9,2222.0,992.8,0.6,1001.0,380.2783,1001.0,-10.08411,0.0,10.9,11.0,10.7,79.0,6.360277778,5.025,,,,,,,,,
2022-05-24 00:00:00,5,0,9.05,46.73,6.53,110.13,0.12,6.65,18.88,7.0,5.0,9.0,1.8,3.5,2340.0,2.2,2347.0,992.8,0.5,1001.0,378.7621,1001.0,-10.21807,0.3,10.6,11.1,10.6,84.0,6.391944444,5.003333333,,,,,,,,,
2022-05-24 01:00:00,5,1,8.9,46.9,6.51,110.16,0.12,6.66,18.91,5.0,332.0,4.0,1.1,2.1,3.0,1.8,1.0,992.9,0.2,1001.2,383.322,1001.0,-8.272763,1.0,9.5,10.6,9.5,94.0,6.386388889,4.996388889,,,,,,,,,
2022-05-24 02:00:00,5,0,8.75,47.06,6.49,110.2,0.12,6.67,18.94,8.0,330.0,308.0,1.0,2.3,149.0,1.1,106.0,992.6,0.2,1000.9,384.2836,1000.7,-8.157628,0.6,9.3,9.5,9.3,95.0,6.352222222,4.980277778,,,,,,,,,
2022-05-24 03:00:00,5,0,9.22,46.96,6.52,110.39,0.11,6.52,18.51,8.0,18.0,18.0,2.0,3.7,234.0,2.0,300.0,992.2,0.5,1000.5,380.4142,1000.4,-8.7967,0.0,9.7,9.7,9.2,88.0,6.386388889,4.945833333,,,,,,,,,
2022-05-24 04:00:00,5,0,8.4,47.1,6.51,110.12,0.12,6.71,19.05,7.0,8.0,19.0,1.5,3.6,324.0,2.1,303.0,992.0,0.9,1000.3,372.9916,1000.1,2.150645,0.0,9.9,9.9,9.7,86.0,6.399722222,4.950833333,,,,,,,,,
2022-05-24 05:00:00,5,0,7.82,47.01,6.52,109.56,0.11,7.04,20.0,7.0,16.0,17.0,1.6,3.0,457.0,1.7,455.0,991.6,1.0,999.8,374.9784,999.7,36.05291,0.1,10.6,10.6,9.8,83.0,6.383333333,4.9475,,,,,,,,,
2022-05-24 06:00:00,5,0,8.32,47.25,6.52,110.15,0.12,6.8,19.3,7.0,357.0,1.0,1.0,2.8,517.0,1.8,517.0,991.4,0.9,999.6,379.5793,999.5,51.5196,0.3,10.9,10.9,10.4,86.0,6.3575,4.953055556,,,,,,,,,
2022-05-24 07:00:00,5,0,7.3,46.99,6.51,108.97,0.13,7.1,20.17,7.0,279.0,352.0,0.3,1.5,608.0,1.0,601.0,991.1,0.9,999.3,383.0434,999.2,98.93536,0.1,11.3,11.4,10.8,91.0,6.4,4.948333333,,,,,,,,,
2022-05-24 08:00:00,5,0,9.05,47.01,6.52,110.36,0.12,6.6,18.73,7.0,185.0,308.0,0.3,1.4,737.0,0.7,739.0,990.6,0.9,998.8,388.3735,998.8,127.8381,0.0,12.3,12.3,11.0,86.0,6.356944444,4.945555556,,,,,,,,,
2022-05-24 09:00:00,5,0,8.86,46.72,6.51,110.42,0.12,6.67,18.92,8.0,190.0,190.0,1.7,2.5,900.0,1.7,900.0,990.2,1.2,998.3,391.628,998.3,522.2512,0.0,15.1,15.4,12.3,60.0,6.345833333,4.946666667,,,,,,,,,
2022-05-24 22:00:00,6,0,8.42,46.99,6.52,110.21,0.12,6.84,19.41,7.0,25.0,25.0,1.4,3.4,2158.0,1.4,2200.0,986.8,0.7,995.0,362.0162,994.9,-9.947393,0.0,11.9,11.9,10.8,68.0,6.339166667,4.935555556,,,,,,,,,
2022-05-24 23:00:00,6,0,9.38,46.94,6.53,110.78,0.11,6.56,18.61,7.0,338.0,14.0,0.5,2.6,2208.0,1.7,2207.0,986.5,0.8,994.7,381.39,994.6,-10.66483,0.0,10.8,12.9,10.7,82.0,6.321111111,4.9425,,,,,,,,,
2022-05-25 00:00:00,6,0,8.82,47.0,6.52,110.51,0.12,6.71,19.05,5.0,238.0,225.0,0.7,1.5,0.0,0.8,2333.0,986.7,0.3,994.9,376.1394,994.8,-9.859949,0.0,10.7,11.0,10.5,83.0,6.314166667,4.945277778,,,,,,,,,
2022-05-25 01:00:00,6,1,8.84,47.03,6.51,110.34,0.12,6.72,19.08,5.0,284.0,268.0,0.7,2.9,42.0,1.1,43.0,986.6,0.1,994.8,372.2412,994.7,-11.5946,0.0,10.7,11.0,10.4,84.0,6.348333333,4.947222222,,,,,,,,,
2022-05-25 02:00:00,6,0,8.86,47.06,6.5,110.16,0.12,6.73,19.12,2.0,319.0,297.0,0.6,1.7,113.0,0.9,113.0,986.8,0.3,995.0,344.1832,994.9,-11.10933,0.0,10.0,10.9,10.0,84.0,6.358055556,4.9525,,,,,,,,,
2022-05-25 03:00:00,6,0,8.69,47.04,6.51,110.28,0.12,6.78,19.24,8.0,11.0,5.0,1.0,2.6,234.0,1.1,259.0,986.4,0.3,994.6,300.2633,994.4,-6.79333,0.0,9.7,10.0,9.2,85.0,6.371388889,4.947777778,,,,,,,,,
2022-05-25 04:00:00,6,0,9.27,47.01,6.53,110.88,0.11,6.63,18.83,8.0,297.0,355.0,0.9,4.2,305.0,1.7,315.0,986.1,0.6,994.3,305.7538,994.2,14.19739,0.0,10.3,10.4,9.7,80.0,6.376388889,4.944444444,,,,,,,,,
2022-05-25 05:00:00,6,0,9.11,47.07,6.52,110.41,0.11,6.68,18.97,5.0,205.0,234.0,1.6,8.0,446.0,2.2,449.0,986.6,0.1,994.7,360.0386,994.7,55.85275,0.0,13.6,13.6,10.3,48.0,6.317222222,4.952222222,,,,,,,,,
2022-05-25 06:00:00,6,0,9.6,46.93,6.51,110.62,0.11,6.51,18.49,3.0,231.0,217.0,3.0,9.8,528.0,4.3,541.0,988.2,1.7,996.4,374.4498,996.3,51.57497,0.0,11.4,13.8,11.4,68.0,6.371944444,4.973055556,,,,,,,,,
2022-05-25 07:00:00,6,0,9.71,46.88,6.52,110.29,0.11,6.45,18.32,3.0,230.0,228.0,2.9,10.1,603.0,4.1,655.0,989.9,3.7,998.2,368.5729,998.0,123.5774,0.3,9.3,11.4,9.3,77.0,6.341666667,4.999444444,,,,,,,,,
2022-05-25 08:00:00,6,0,9.04,47.03,6.46,110.3,0.12,6.64,18.86,1.0,226.0,214.0,3.6,9.0,756.0,3.9,751.0,990.6,4.0,998.8,350.835,998.7,180.3629,0.1,10.9,10.9,9.1,61.0,6.351944444,5.036666667,,,,,,,,,
2022-05-25 09:00:00,6,0,8.38,46.98,6.45,109.17,0.12,6.84,19.4,1.0,234.0,215.0,2.4,9.4,802.0,4.2,821.0,991.2,3.1,999.4,355.1475,999.4,361.1783,0.0,11.8,12.1,10.9,57.0,6.373888889,5.05,,,,,,,,,
2022-05-25 10:00:00,6,0,8.41,47.01,6.45,109.07,0.12,6.81,19.33,1.0,235.0,222.0,2.7,7.7,906.0,3.5,914.0,991.7,1.7,999.9,363.6581,999.8,376.7735,0.0,11.8,12.8,11.8,55.0,6.308055556,5.055277778,,,,,,,,,
2022-05-25 11:00:00,6,0,8.49,47.0,6.47,109.13,0.12,6.77,19.22,2.0,219.0,222.0,2.5,7.8,1010.0,2.8,1054.0,992.1,1.4,1000.3,362.7801,1000.2,367.3393,0.0,12.5,12.8,11.7,57.0,6.353055556,5.053888889,,,,,,,,,
2022-05-25 12:00:00,6,0,8.47,46.99,6.45,109.07,0.11,6.78,19.26,1.0,216.0,208.0,2.5,6.3,1143.0,2.7,1131.0,992.2,0.9,1000.4,344.5764,1000.3,384.4696,0.0,13.4,13.4,12.4,49.0,6.335,5.055277778,,,,,,,,,
2022-05-25 13:00:00,6,1,8.2,47.02,6.46,108.72,0.12,6.84,19.4,2.0,226.0,218.0,2.2,7.9,1236.0,3.0,1221.0,992.5,0.8,1000.6,341.3959,1000.6,454.6356,0.0,14.1,14.1,13.2,47.0,6.341944444,5.052777778,,,,,,,,,
